Temperaturmålinger fra Åbjøra.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Tid,Ug,Pg,Qg,If,Spor-temp,Blikk-temp,W-luft temp,K-luft temp,K vann inn,K vann ut,It,Ug[pu],Pg[pu],Qg[pu],If[pu],It[pu]
,3/13/2017 6:19,10.550977,85.129692,9.719532,846.679688,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4688.566676,0.959179727,0.826501864,0.094364388,0.795004402,0.867289433
,3/13/2017 6:20,10.550977,85.129692,9.719532,845.791016,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4688.566676,0.959179727,0.826501864,0.094364388,0.794169968,0.867289433
,3/13/2017 6:21,10.550977,85.129692,9.663672,842.96875,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4688.220923,0.959179727,0.826501864,0.093822058,0.791519953,0.867225476
,3/13/2017 6:22,10.550977,85.129692,9.444887,845.507812,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4686.885673,0.959179727,0.826501864,0.091697932,0.793904049,0.866978482
,3/13/2017 6:23,10.550977,85.502088,10.110546,845.585938,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4711.277898,0.959179727,0.830117359,0.098160641,0.793977407,0.871490547
,3/13/2017 6:24,10.550977,85.688286,10.110546,850.195312,56.838867,44.604492,26.25293,16.057617,3.823242,5.862305,4721.396323,0.959179727,0.831925107,0.098160641,0.798305457,0.87336225
,3/13/2017 6:25,10.550977,85.921033,10.220407,850.195312,56.838867,45.216211,26.25293,16.057617,3.823242,5.862305,4734.751069,0.959179727,0.834184786,0.099227252,0.798305457,0.875832606
,3/13/2017 6:26,10.550977,86.24688,10.497841,850.195312,57.722461,46.643555,26.25293,16.057617,3.823242,5.862305,4754.26749,0.959179727,0.83734835,0.101920786,0.798305457,0.879442747
,3/13/2017 6:27,10.550977,86.24688,10.445705,854.414062,58.87793,46.643555,27.000586,16.057617,3.823242,5.862305,4753.923628,0.959179727,0.83734835,0.101414612,0.802266725,0.87937914
,3/13/2017 6:28,10.550977,86.24688,10.445705,855.46875,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4753.923628,0.959179727,0.83734835,0.101414612,0.803257042,0.87937914
,3/13/2017 6:29,10.550977,86.24688,10.445705,855.46875,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4753.923628,0.959179727,0.83734835,0.101414612,0.803257042,0.87937914
,3/13/2017 6:30,10.550977,86.24688,10.445705,853.300781,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4753.923628,0.959179727,0.83734835,0.101414612,0.801221391,0.87937914
,3/13/2017 6:31,10.550977,86.062542,10.445705,851.953125,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4743.909971,0.959179727,0.83555866,0.101414612,0.799955986,0.877526817
,3/13/2017 6:32,10.550977,85.91172,10.445705,853.320312,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4735.71721,0.959179727,0.834094369,0.101414612,0.80123973,0.876011323
,3/13/2017 6:33,10.550977,86.028094,10.748278,856.835938,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4744.062889,0.959179727,0.835224214,0.104352214,0.804540787,0.877555103
,3/13/2017 6:34,10.550977,86.191017,11.171879,859.570312,58.87793,46.643555,28.291992,16.057617,3.823242,5.862305,4755.833355,0.959179727,0.83680599,0.108464845,0.807108274,0.8797324
,3/13/2017 6:35,10.550977,86.191017,11.171879,859.570312,58.945898,46.643555,28.291992,16.057617,3.823242,5.862305,4755.833355,0.959179727,0.83680599,0.108464845,0.807108274,0.8797324
,3/13/2017 6:36,10.550977,86.191017,11.171879,859.570312,60.916992,46.643555,28.291992,16.057617,3.823242,5.862305,4755.833355,0.959179727,0.83680599,0.108464845,0.807108274,0.8797324
,3/13/2017 6:37,10.550977,86.191017,11.171879,859.570312,60.916992,46.643555,28.291992,16.057617,3.823242,5.862305,4755.833355,0.959179727,0.83680599,0.108464845,0.807108274,0.8797324
,3/13/2017 6:38,10.550977,86.146329,11.171879,859.570312,60.916992,48.342773,28.291992,16.057617,3.823242,5.862305,4753.408321,0.959179727,0.836372126,0.108464845,0.807108274,0.879283818
,3/13/2017 6:39,10.550977,85.744141,11.171879,859.570312,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4731.584172,0.959179727,0.832467388,0.108464845,0.807108274,0.875246795
,3/13/2017 6:40,10.550977,85.744141,11.171879,859.570312,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4731.584172,0.959179727,0.832467388,0.108464845,0.807108274,0.875246795
,3/13/2017 6:41,10.550977,85.744141,11.171879,856.230469,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4731.584172,0.959179727,0.832467388,0.108464845,0.803972271,0.875246795
,3/13/2017 6:42,10.550977,85.744141,10.727793,851.396484,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4728.50593,0.959179727,0.832467388,0.10415333,0.799433318,0.874677383
,3/13/2017 6:43,10.550977,85.152033,10.942853,850.78125,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4697.843581,0.959179727,0.826718767,0.106241291,0.798855634,0.869005472
,3/13/2017 6:44,10.550977,85.07383,10.841377,850.78125,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4692.89407,0.959179727,0.825959515,0.105256087,0.798855634,0.868089913
,3/13/2017 6:45,10.550977,85.418295,11.310594,853.984375,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4714.89425,0.959179727,0.829303835,0.109811592,0.801863263,0.872159499
,3/13/2017 6:46,10.550977,85.017967,11.116016,855.46875,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4691.786455,0.959179727,0.825417155,0.107922485,0.803257042,0.867885027
,3/13/2017 6:47,10.550977,84.685605,10.454083,846.035156,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4669.177767,0.959179727,0.82219034,0.101495951,0.794399208,0.863702879
,3/13/2017 6:48,10.550977,84.626953,10.035139,841.992188,60.916992,48.682617,28.291992,16.057617,3.823242,5.862305,4663.237472,0.959179727,0.821620903,0.097428534,0.790602993,0.862604046
,3/13/2017 6:49,10.550977,84.626953,9.775394,841.992188,60.916992,48.682617,28.291992,17.994727,3.823242,5.862305,4661.585145,0.959179727,0.821620903,0.094906738,0.790602993,0.862298399
,3/13/2017 6:50,10.550977,84.626953,9.775394,842.96875,60.916992,48.682617,28.291992,18.09668,3.823242,5.862305,4661.585145,0.959179727,0.821620903,0.094906738,0.791519953,0.862298399
,3/13/2017 6:51,10.550977,84.971419,9.870354,845.751953,60.916992,48.682617,28.631836,18.09668,3.823242,5.862305,4680.907063,0.959179727,0.824965233,0.09582868,0.794133289,0.865872561
,3/13/2017 6:52,10.550977,85.185547,10.110546,847.851562,60.916992,48.682617,30.331055,18.09668,3.823242,5.862305,4694.077036,0.959179727,0.827044146,0.098160641,0.796104753,0.868308738
,3/13/2017 6:53,10.550977,85.185547,10.110546,847.851562,60.916992,48.682617,30.331055,18.09668,3.823242,5.862305,4694.077036,0.959179727,0.827044146,0.098160641,0.796104753,0.868308738
,3/13/2017 6:54,10.550977,85.185547,10.157096,848.193359,60.916992,48.682617,30.331055,18.09668,3.823242,5.862305,4694.377936,0.959179727,0.827044146,0.098612583,0.796425689,0.868364398
,3/13/2017 6:55,10.550977,85.185547,10.66914,851.953125,60.916992,50.17793,30.331055,18.09668,3.823242,5.862305,4697.777679,0.959179727,0.827044146,0.103583883,0.799955986,0.868993281
,3/13/2017 6:56,10.550977,85.185547,10.66914,851.953125,60.916992,50.72168,30.331055,18.09668,3.823242,5.862305,4697.777679,0.959179727,0.827044146,0.103583883,0.799955986,0.868993281
,3/13/2017 6:57,10.550977,85.185547,10.987541,855.292969,62.136182,50.72168,30.331055,18.09668,3.823242,5.862305,4699.974708,0.959179727,0.827044146,0.106675155,0.80309199,0.869399687
,3/13/2017 6:58,10.550977,85.432259,11.004299,855.46875,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4713.481267,0.959179727,0.829439408,0.106837854,0.803257042,0.871898126
,3/13/2017 6:59,10.550977,85.464844,10.456879,852.119141,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4711.518033,0.959179727,0.829755767,0.101523097,0.800111869,0.871534967
,3/13/2017 7:00,10.550977,87.185315,10.711037,857.382812,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4806.655089,0.959179727,0.846459369,0.10399065,0.805054284,0.889133387
,3/13/2017 7:01,10.550977,88.592972,11.032227,864.375,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4885.257144,0.959179727,0.860125942,0.107109,0.811619718,0.903673168
,3/13/2017 7:02,10.550977,89.151566,11.64668,870.9375,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4919.833022,0.959179727,0.865549184,0.113074563,0.81778169,0.910069001
,3/13/2017 7:03,10.550977,89.61706,11.953907,876.533203,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4947.286073,0.959179727,0.870068544,0.11605735,0.823035871,0.915147257
,3/13/2017 7:04,10.550977,89.845153,11.953907,878.90625,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4959.658037,0.959179727,0.872283039,0.11605735,0.825264085,0.917435819
,3/13/2017 7:05,10.550977,89.989456,12.195964,878.90625,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4969.246939,0.959179727,0.873684039,0.118407417,0.825264085,0.919209571
,3/13/2017 7:06,10.550977,89.989456,12.512501,880.546875,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4971.602748,0.959179727,0.873684039,0.121480592,0.826804577,0.919645347
,3/13/2017 7:07,10.550977,90.189618,13.033855,884.755859,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,4986.451929,0.959179727,0.875627359,0.126542282,0.830756675,0.922392144
,3/13/2017 7:08,10.550977,90.510807,12.962169,886.875,62.701172,50.72168,30.331055,18.09668,3.823242,5.862305,5003.289739,0.959179727,0.878745699,0.125846301,0.832746479,0.925506796
,3/13/2017 7:09,10.550977,90.771484,12.635394,884.121094,62.905078,50.72168,30.331055,18.09668,3.823242,5.862305,5014.913804,0.959179727,0.881276544,0.122673728,0.830160652,0.927657011
,3/13/2017 7:10,10.550977,90.697006,12.987303,887.109375,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5013.570634,0.959179727,0.880553456,0.12609032,0.832966549,0.927408552
,3/13/2017 7:11,10.550977,90.497773,12.68008,887.109375,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5000.418486,0.959179727,0.878619155,0.123107573,0.832966549,0.924975673
,3/13/2017 7:12,10.550977,91.155053,12.68008,887.109375,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5036.039436,0.959179727,0.885000515,0.123107573,0.832966549,0.931564824
,3/13/2017 7:13,10.550977,91.441795,12.68008,887.109375,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5051.580804,0.959179727,0.887784417,0.123107573,0.832966549,0.93443966
,3/13/2017 7:14,10.550977,91.441795,13.12416,892.695312,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5054.975825,0.959179727,0.887784417,0.127419029,0.838211561,0.93506767
,3/13/2017 7:15,10.550977,91.441795,13.547761,893.554688,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5058.320947,0.959179727,0.887784417,0.13153166,0.839018486,0.93568645
,3/13/2017 7:16,10.550977,91.02285,13.25264,890.039062,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5033.292828,0.959179727,0.88371699,0.128666408,0.835717429,0.931056757
,3/13/2017 7:17,10.550977,90.577841,13.508663,888.867188,64.740234,50.72168,30.331055,18.09668,3.823242,5.862305,5011.244551,0.959179727,0.879396515,0.131152068,0.834617078,0.926978274
,3/13/2017 7:18,10.550977,90.64301,13.685551,890.625,64.740234,52.183008,30.331055,18.09668,3.823242,5.862305,5016.207525,0.959179727,0.880029223,0.132869427,0.836267606,0.927896324
,3/13/2017 7:19,10.550977,90.413056,13.501213,889.541016,64.740234,52.760742,30.331055,18.09668,3.823242,5.862305,5002.266094,0.959179727,0.87779666,0.131079738,0.83524978,0.925317442
,3/13/2017 7:20,10.550977,90.157036,13.350391,887.695312,64.740234,52.760742,30.331055,18.09668,3.823242,5.862305,4987.195126,0.959179727,0.875311029,0.129615447,0.833516725,0.92252962
,3/13/2017 7:21,10.550977,89.679435,13.350391,886.289062,64.740234,52.760742,30.331055,18.09668,3.823242,5.862305,4961.344143,0.959179727,0.870674126,0.129615447,0.832196302,0.917747714
,3/13/2017 7:22,10.550977,89.821877,13.350391,884.179688,64.740234,52.760742,30.331055,18.09668,3.823242,5.862305,4969.053753,0.959179727,0.872057058,0.129615447,0.830215669,0.919173835
,3/13/2017 7:23,10.550977,89.821877,13.350391,885.009766,64.740234,52.760742,30.331055,18.09668,3.823242,5.862305,4969.053753,0.959179727,0.872057058,0.129615447,0.830995085,0.919173835
,3/13/2017 7:24,10.550977,89.821877,13.350391,887.109375,66.507422,52.760742,31.622461,18.09668,3.823242,5.862305,4969.053753,0.959179727,0.872057058,0.129615447,0.832966549,0.919173835
,3/13/2017 7:25,10.550977,89.821877,13.417423,887.109375,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4969.594335,0.959179727,0.872057058,0.130266243,0.832966549,0.919273832
,3/13/2017 7:26,10.550977,89.821877,13.797268,887.109375,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4972.707601,0.959179727,0.872057058,0.133954058,0.832966549,0.919849723
,3/13/2017 7:27,10.550977,89.821877,13.790751,887.109375,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4972.65347,0.959179727,0.872057058,0.133890786,0.832966549,0.91983971
,3/13/2017 7:28,10.550977,89.821877,13.406254,887.109375,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4969.504078,0.959179727,0.872057058,0.130157806,0.832966549,0.919257136
,3/13/2017 7:29,10.550977,89.821877,13.082266,887.109375,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4966.91795,0.959179727,0.872057058,0.127012291,0.832966549,0.918778755
,3/13/2017 7:30,10.550977,90.068589,14.008598,890.214844,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4987.815735,0.959179727,0.87445232,0.136005806,0.835882483,0.92264442
,3/13/2017 7:31,10.550977,90.101173,14.13242,890.625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4990.622981,0.959179727,0.87476867,0.137207961,0.836267606,0.923163704
,3/13/2017 7:32,10.550977,90.315301,13.704164,890.625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,4998.629636,0.959179727,0.876847583,0.133050136,0.836267606,0.924644772
,3/13/2017 7:33,10.550977,90.38047,13.573826,890.625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5001.091129,0.959179727,0.877480291,0.131784718,0.836267606,0.925100098
,3/13/2017 7:34,10.550977,90.38047,13.821473,890.625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5003.121707,0.959179727,0.877480291,0.134189058,0.836267606,0.925475713
,3/13/2017 7:35,10.550977,90.38047,13.964848,890.625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5004.313704,0.959179727,0.877480291,0.135581049,0.836267606,0.925696209
,3/13/2017 7:36,10.550977,90.43633,13.964848,892.890625,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5007.334542,0.959179727,0.878022621,0.135581049,0.838394953,0.926255002
,3/13/2017 7:37,10.550977,90.939064,14.174319,896.777344,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5036.276238,0.959179727,0.882903534,0.137614748,0.842044454,0.931608627
,3/13/2017 7:38,10.550977,90.939064,14.565333,898.828125,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5039.615755,0.959179727,0.882903534,0.141411,0.84397007,0.93222637
,3/13/2017 7:39,10.550977,91.018198,14.82601,900.986328,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5046.165166,0.959179727,0.883671825,0.143941845,0.845996552,0.933437877
,3/13/2017 7:40,10.550977,91.218361,14.917248,904.921875,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5057.779273,0.959179727,0.885615155,0.14482765,0.849691901,0.935586251
,3/13/2017 7:41,10.550977,91.218361,14.597919,898.828125,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5054.988612,0.959179727,0.885615155,0.141727369,0.84397007,0.935070036
,3/13/2017 7:42,10.550977,91.218361,14.97031,899.101562,66.779297,52.760742,32.370117,18.09668,3.823242,5.862305,5058.248688,0.959179727,0.885615155,0.145342816,0.844226819,0.935673083
,3/13/2017 7:43,10.550977,91.218361,14.97031,902.929688,66.779297,54.018164,32.370117,18.09668,3.823242,5.862305,5058.248688,0.959179727,0.885615155,0.145342816,0.847821303,0.935673083
,3/13/2017 7:44,10.550977,91.218361,14.97031,902.929688,66.779297,54.799805,32.370117,18.09668,3.823242,5.862305,5058.248688,0.959179727,0.885615155,0.145342816,0.847821303,0.935673083
,3/13/2017 7:45,10.550977,91.218361,15.235642,902.929688,66.779297,54.799805,32.370117,18.09668,3.823242,5.862305,5060.6203,0.959179727,0.885615155,0.147918854,0.847821303,0.936111783
,3/13/2017 7:46,10.550977,91.218361,15.290572,898.271484,66.779297,54.799805,32.370117,18.09668,3.823242,5.862305,5061.116345,0.959179727,0.885615155,0.148452155,0.843447403,0.936203541
,3/13/2017 7:47,10.550977,91.218361,15.057827,897.65625,67.391016,54.799805,32.370117,18.09668,3.823242,5.862305,5059.026457,0.959179727,0.885615155,0.146192495,0.842869718,0.935816955
,3/13/2017 7:48,10.550977,91.218361,14.914455,900.292969,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5057.754609,0.959179727,0.885615155,0.144800534,0.845345511,0.935581689
,3/13/2017 7:49,10.550977,91.218361,14.914455,901.171875,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5057.754609,0.959179727,0.885615155,0.144800534,0.846170775,0.935581689
,3/13/2017 7:50,10.550977,91.218361,14.914455,901.171875,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5057.754609,0.959179727,0.885615155,0.144800534,0.846170775,0.935581689
,3/13/2017 7:51,10.550977,91.218361,14.914455,901.171875,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5057.754609,0.959179727,0.885615155,0.144800534,0.846170775,0.935581689
,3/13/2017 7:52,10.550977,91.218361,14.914455,901.171875,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5057.754609,0.959179727,0.885615155,0.144800534,0.846170775,0.935581689
,3/13/2017 7:53,10.550977,91.218361,13.693927,897.998047,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5047.408165,0.959179727,0.885615155,0.132950748,0.843190654,0.933667807
,3/13/2017 7:54,10.550977,91.218361,13.771198,894.53125,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5048.037622,0.959179727,0.885615155,0.133700951,0.839935446,0.933784244
,3/13/2017 7:55,10.550977,91.218361,13.68834,896.484375,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5047.362787,0.959179727,0.885615155,0.132896505,0.841769366,0.933659413
,3/13/2017 7:56,10.550977,91.218361,14.09332,896.484375,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5050.698949,0.959179727,0.885615155,0.13682835,0.841769366,0.934276535
,3/13/2017 7:57,10.550977,91.218361,14.29721,896.923828,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5052.414516,0.959179727,0.885615155,0.138807864,0.842181998,0.93459388
,3/13/2017 7:58,10.550977,91.218361,13.998363,899.121094,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5049.908178,0.959179727,0.885615155,0.135906437,0.844245159,0.934130259
,3/13/2017 7:59,10.550977,91.218361,14.275793,895.898438,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5052.233178,0.959179727,0.885615155,0.138599932,0.841219191,0.934560336
,3/13/2017 8:00,10.550977,93.285156,13.573826,900,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5158.327001,0.959179727,0.905681126,0.131784718,0.845070423,0.954185535
,3/13/2017 8:01,10.550977,94.96094,14.10449,908.203125,68.818359,54.799805,32.370117,18.09668,3.823242,5.862305,5253.274625,0.959179727,0.921950874,0.136936796,0.852772887,0.971748913
,3/13/2017 8:02,10.550977,95.18438,14.13242,912.773438,68.818359,54.799805,33.32168,18.09668,3.823242,5.862305,5265.593151,0.959179727,0.924120194,0.137207961,0.857064261,0.97402759
,3/13/2017 8:03,10.550977,95.18438,13.713477,913.476562,68.818359,54.799805,34.40918,18.09668,3.823242,5.862305,5262.275207,0.959179727,0.924120194,0.133140553,0.857724471,0.973413838
,3/13/2017 8:04,10.550977,95.18438,13.964846,913.476562,68.818359,54.799805,34.40918,18.09668,3.823242,5.862305,5264.25427,0.959179727,0.924120194,0.135581029,0.857724471,0.973779924
,3/13/2017 8:05,10.550977,95.18438,14.076565,913.476562,68.818359,54.799805,34.40918,18.09668,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.857724471,0.973944718
,3/13/2017 8:06,10.550977,95.18438,14.076565,913.476562,68.818359,54.799805,34.40918,18.09668,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.857724471,0.973944718
,3/13/2017 8:07,10.550977,95.18438,14.076565,913.476562,69.667969,54.799805,34.40918,18.09668,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.857724471,0.973944718
,3/13/2017 8:08,10.550977,95.18438,14.076565,913.476562,70.857422,54.799805,34.40918,18.09668,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.857724471,0.973944718
,3/13/2017 8:09,10.550977,95.18438,14.076565,911.367188,70.857422,54.799805,34.40918,18.87832,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.855743838,0.973944718
,3/13/2017 8:10,10.550977,95.18438,14.076565,909.433594,70.857422,54.799805,34.40918,20.135742,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.853928257,0.973944718
,3/13/2017 8:11,10.550977,95.18438,14.076565,911.71875,70.857422,54.799805,34.40918,20.135742,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.856073944,0.973944718
,3/13/2017 8:12,10.550977,95.18438,14.076565,911.71875,70.857422,54.799805,34.40918,20.135742,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.856073944,0.973944718
,3/13/2017 8:13,10.550977,95.18438,14.076565,911.71875,70.857422,54.799805,34.40918,20.135742,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.856073944,0.973944718
,3/13/2017 8:14,10.550977,95.18438,14.076565,911.71875,70.857422,54.799805,34.40918,20.135742,3.823242,5.862305,5265.145145,0.959179727,0.924120194,0.13666568,0.856073944,0.973944718
,3/13/2017 8:15,10.550977,95.18438,14.065393,911.71875,70.857422,55.887305,34.40918,20.135742,3.823242,5.862305,5265.055744,0.959179727,0.924120194,0.136557214,0.856073944,0.973928181
,3/13/2017 8:16,10.550977,95.18438,14.434061,908.203125,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5268.042565,0.959179727,0.924120194,0.140136515,0.852772887,0.974480682
,3/13/2017 8:17,10.550977,95.18438,14.691013,913.212891,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5270.168968,0.959179727,0.924120194,0.142631194,0.857476893,0.974874023
,3/13/2017 8:18,10.550977,95.18438,14.151039,907.783203,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5265.742878,0.959179727,0.924120194,0.137388728,0.852378594,0.974055286
,3/13/2017 8:19,10.550977,95.107107,14.234828,912.1875,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5262.23722,0.959179727,0.923369971,0.138202214,0.856514085,0.973406811
,3/13/2017 8:20,10.550977,95.128517,14.13242,913.476562,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5262.569489,0.959179727,0.923577835,0.137207961,0.857724471,0.973468274
,3/13/2017 8:21,10.550977,94.854807,13.85871,908.398438,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5245.568904,0.959179727,0.920920456,0.134550583,0.85295628,0.970323512
,3/13/2017 8:22,10.550977,94.737503,13.948087,908.320312,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5239.927675,0.959179727,0.919781583,0.13541832,0.852882922,0.969279999
,3/13/2017 8:23,10.550977,94.737503,14.076565,909.960938,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5240.956318,0.959179727,0.919781583,0.13666568,0.854423416,0.969470277
,3/13/2017 8:24,10.550977,94.737503,14.076565,909.960938,70.857422,56.838867,34.40918,20.135742,3.823242,5.862305,5240.956318,0.959179727,0.919781583,0.13666568,0.854423416,0.969470277
,3/13/2017 8:25,10.550977,94.737503,14.197593,909.960938,71.571094,56.838867,34.40918,20.135742,3.823242,5.862305,5241.933753,0.959179727,0.919781583,0.137840709,0.854423416,0.969651083
,3/13/2017 8:26,10.550977,94.737503,14.355862,909.960938,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5243.224297,0.959179727,0.919781583,0.139377301,0.854423416,0.969889807
,3/13/2017 8:27,10.550977,94.737503,14.355862,911.054688,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5243.224297,0.959179727,0.919781583,0.139377301,0.855450411,0.969889807
,3/13/2017 8:28,10.550977,94.737503,14.259038,913.125,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5242.433121,0.959179727,0.919781583,0.138437262,0.857394366,0.969743456
,3/13/2017 8:29,10.550977,94.737503,13.967637,909.84375,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5240.083604,0.959179727,0.919781583,0.135608126,0.85431338,0.969308843
,3/13/2017 8:30,10.550977,94.737503,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5242.767186,0.959179727,0.919781583,0.138834942,0.857174296,0.969805251
,3/13/2017 8:31,10.550977,94.737503,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5242.767186,0.959179727,0.919781583,0.138834942,0.857174296,0.969805251
,3/13/2017 8:32,10.550977,94.737503,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5242.767186,0.959179727,0.919781583,0.138834942,0.857174296,0.969805251
,3/13/2017 8:33,10.550977,95.00749,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.375879,0.959179727,0.922402816,0.138834942,0.857174296,0.972507562
,3/13/2017 8:34,10.550977,95.0168,14.299999,909.267578,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.879649,0.959179727,0.922493204,0.138834942,0.853772374,0.972600749
,3/13/2017 8:35,10.550977,95.0168,14.299999,912.070312,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.879649,0.959179727,0.922493204,0.138834942,0.856404049,0.972600749
,3/13/2017 8:36,10.550977,95.0168,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.879649,0.959179727,0.922493204,0.138834942,0.857174296,0.972600749
,3/13/2017 8:37,10.550977,95.0168,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.879649,0.959179727,0.922493204,0.138834942,0.857174296,0.972600749
,3/13/2017 8:38,10.550977,95.0168,14.299999,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5257.879649,0.959179727,0.922493204,0.138834942,0.857174296,0.972600749
,3/13/2017 8:39,10.550977,95.0168,14.484337,912.890625,72.896484,56.838867,34.40918,20.135742,3.823242,5.862305,5259.39029,0.959179727,0.922493204,0.140624631,0.857174296,0.972880187
